customer_id,age,city,annual_income,car_brand,car_model,car_age_years,mileage_km,preferred_service_center,loyalty_score,price_sensitivity,tech_savviness,preferred_communication,registration_date
CUST_00452,38,Hyderabad,1711380,Volkswagen,Vento,10,80274,Banjara Hills,0.86,0.53,0.64,Email,2022-08-09 05:00:18.685242
CUST_00453,40,Hyderabad,1218574,Kia,Seltos,6,196605,Gachibowli,0.82,0.47,0.66,App,2024-07-01 05:00:18.685242
CUST_00454,22,Pune,749250,Hyundai,Verna,2,199072,Aundh,0.95,0.35,0.84,SMS,2024-03-08 05:00:18.685242
CUST_00455,45,Hyderabad,1448976,Tata,Harrier,3,182161,Gachibowli,0.55,0.82,0.52,Phone,2025-01-22 05:00:18.685242
CUST_00456,34,Ahmedabad,1287660,Mahindra,XUV700,7,117306,Satellite,0.73,0.59,0.7,App,2023-12-17 05:00:18.685242
CUST_00457,40,Jaipur,1830981,Volkswagen,Vento,12,171169,Vaishali Nagar,0.39,0.62,0.65,WhatsApp,2022-10-26 05:00:18.685242
CUST_00458,36,Mumbai,1311608,Kia,Carnival,10,65822,Goregaon,0.62,0.3,0.78,App,2022-12-02 05:00:18.685242
CUST_00459,45,Mumbai,855982,Tata,Safari,9,46410,Andheri West,0.53,0.69,0.39,Email,2024-06-13 05:00:18.685242
CUST_00460,32,Chennai,1277635,Honda,CR-V,5,115924,Velachery,0.43,0.54,0.66,WhatsApp,2023-05-31 05:00:18.685242
CUST_00461,50,Kolkata,492045,Tata,Harrier,9,54377,Howrah,0.99,0.75,0.41,Phone,2023-12-27 05:00:18.685242
CUST_00462,39,Jaipur,919951,Honda,Amaze,2,59203,Mansarovar,0.63,0.21,0.74,WhatsApp,2022-09-12 05:00:18.685242
CUST_00463,52,Jaipur,343043,Tata,Altroz,4,167361,Vaishali Nagar,0.9,0.24,0.34,Phone,2024-08-01 05:00:18.685242
CUST_00464,31,Hyderabad,1350884,Hyundai,Grand i10,11,107728,Kukatpally,0.48,0.49,0.52,App,2024-01-21 05:00:18.685242
CUST_00465,56,Kolkata,780274,Tata,Tiago,10,178748,Salt Lake,0.44,0.66,0.4,App,2024-07-09 05:00:18.685242
CUST_00466,31,Hyderabad,1952462,Skoda,Kushaq,12,137160,Secunderabad,0.92,0.5,0.79,Email,2022-11-25 05:00:18.685242
CUST_00467,22,Bangalore,300000,Hyundai,Tucson,5,130576,Whitefield,0.74,0.66,0.89,Phone,2025-01-20 05:00:18.685242
CUST_00468,43,Chennai,999178,Kia,Carens,11,90116,Velachery,0.72,0.52,0.55,WhatsApp,2023-06-19 05:00:18.686242
CUST_00469,25,Jaipur,741671,Tata,Harrier,2,26055,Mansarovar,0.39,0.39,0.92,Email,2025-01-19 05:00:18.686242
CUST_00470,40,Kolkata,974368,Hyundai,i20,7,163768,Salt Lake,0.34,0.82,0.56,App,2025-01-12 05:00:18.686242
CUST_00471,22,Lucknow,774491,Maruti Suzuki,Vitara Brezza,6,101099,Hazratganj,0.46,0.79,0.73,WhatsApp,2024-10-16 05:00:18.686242
CUST_00472,45,Bangalore,770247,Maruti Suzuki,Vitara Brezza,5,105249,Koramangala,0.9,0.57,0.34,App,2023-12-22 05:00:18.686242
CUST_00473,60,Bangalore,478974,Maruti Suzuki,Dzire,9,139680,Marathahalli,0.74,0.71,0.46,App,2023-01-23 05:00:18.686242
CUST_00474,22,Jaipur,461618,Tata,Safari,8,79540,Vaishali Nagar,0.86,0.55,0.86,Email,2023-03-10 05:00:18.686242
CUST_00475,37,Hyderabad,1297335,Hyundai,Venue,12,55730,Banjara Hills,0.54,0.58,0.58,Phone,2022-09-28 05:00:18.686242
CUST_00476,35,Ahmedabad,1340822,Hyundai,Tucson,6,96787,Prahlad Nagar,0.72,0.84,0.78,App,2023-05-28 05:00:18.686242
CUST_00477,22,Jaipur,888752,Honda,Amaze,2,189342,Mansarovar,0.57,0.5,0.76,Email,2025-01-20 05:00:18.686242
CUST_00478,37,Chennai,1646918,MG,Astor,4,189989,Tambaram,0.82,0.85,0.63,WhatsApp,2024-06-11 05:00:18.686242
CUST_00479,42,Bangalore,1382701,Kia,Seltos,10,139365,Whitefield,0.73,0.42,0.76,App,2022-09-28 05:00:18.686242
CUST_00480,44,Mumbai,1379083,Hyundai,Venue,0,68742,Bandra East,0.98,0.43,0.56,SMS,2023-01-16 05:00:18.686242
CUST_00481,45,Chennai,1198745,Tata,Nexon,7,76934,T. Nagar,0.54,0.45,0.52,WhatsApp,2023-06-02 05:00:18.686242
CUST_00482,40,Mumbai,1483601,Hyundai,Tucson,12,58296,Thane,0.34,0.82,0.64,Phone,2022-11-12 05:00:18.686242
CUST_00483,36,Hyderabad,1776046,Toyota,Innova,12,85263,Kukatpally,0.57,0.98,0.55,SMS,2025-04-24 05:00:18.686242
CUST_00484,29,Delhi,960188,Tata,Safari,6,198636,Rohini,0.97,0.95,0.76,SMS,2025-04-06 05:00:18.686242
CUST_00485,37,Jaipur,627689,Tata,Safari,10,98332,Malviya Nagar,0.44,0.91,0.72,SMS,2024-11-12 05:00:18.686242
CUST_00486,39,Kolkata,927579,Hyundai,Creta,12,92377,Howrah,0.71,0.52,0.57,SMS,2025-06-13 05:00:18.686242
CUST_00487,48,Lucknow,604212,Hyundai,Venue,2,117359,Indira Nagar,0.84,0.4,0.59,WhatsApp,2024-12-26 05:00:18.686242
CUST_00488,32,Pune,444183,Maruti Suzuki,Alto,10,60348,Hinjewadi,0.79,0.83,0.71,SMS,2022-10-06 05:00:18.686242
CUST_00489,32,Jaipur,300000,Tata,Tigor,3,25597,Vaishali Nagar,0.78,0.49,0.57,SMS,2024-02-04 05:00:18.686242
CUST_00490,22,Ahmedabad,752082,Hyundai,Verna,8,148474,Maninagar,0.43,0.35,0.97,Email,2023-09-08 05:00:18.686242
CUST_00491,47,Hyderabad,927637,Mahindra,Scorpio,1,159234,Madhapur,0.41,0.44,0.52,Email,2023-06-11 05:00:18.686242
CUST_00492,26,Jaipur,590457,Hyundai,Creta,0,182459,Mansarovar,0.9,0.82,0.84,SMS,2023-09-14 05:00:18.686242
CUST_00493,37,Jaipur,736654,Maruti Suzuki,Dzire,10,150429,Mansarovar,0.84,0.32,0.72,Email,2023-09-10 05:00:18.686242
CUST_00494,56,Pune,1063208,Hyundai,Venue,10,37479,Hinjewadi,0.33,0.95,0.42,SMS,2025-04-28 05:00:18.686242
CUST_00495,35,Ahmedabad,1210754,Hyundai,i20,9,188231,Vastrapur,0.89,0.73,0.56,App,2024-01-24 05:00:18.686242
CUST_00496,40,Chennai,383306,Hyundai,i20,0,74719,Tambaram,0.76,0.94,0.51,Phone,2022-11-16 05:00:18.686242
CUST_00497,35,Mumbai,927206,Mahindra,KUV100,6,116749,Thane,0.86,0.25,0.74,App,2024-01-04 05:00:18.686242
CUST_00498,25,Delhi,543779,Maruti Suzuki,Baleno,8,45459,Karol Bagh,0.37,0.38,0.86,WhatsApp,2024-06-08 05:00:18.686242
CUST_00499,59,Chennai,992252,Tata,Punch,11,166313,Tambaram,0.59,0.28,0.36,App,2023-06-29 05:00:18.686242
CUST_00500,31,Kolkata,1429033,Tata,Tiago,2,164170,Salt Lake,0.58,0.47,0.7,SMS,2023-01-06 05:00:18.686242
CUST_00501,54,Pune,1077390,Kia,Carens,6,186000,Baner,0.6,0.78,0.58,App,2024-02-25 05:00:18.686242
CUST_00502,38,Chennai,941225,Mahindra,KUV100,4,114374,OMR,0.97,0.56,0.67,WhatsApp,2025-07-01 05:00:18.686242
CUST_00503,46,Hyderabad,918045,Hyundai,Venue,2,99125,Madhapur,0.3,0.99,0.52,SMS,2023-09-26 05:00:18.686242
CUST_00504,48,Hyderabad,990551,Mahindra,XUV300,9,169844,Madhapur,0.41,0.23,0.31,Email,2024-08-16 05:00:18.686242
CUST_00505,50,Pune,639429,Maruti Suzuki,Baleno,4,98722,Baner,0.36,0.52,0.34,SMS,2025-01-24 05:00:18.686242
CUST_00506,53,Ahmedabad,859279,Honda,Civic,11,171055,Vastrapur,0.87,0.28,0.52,Email,2025-04-16 05:00:18.687241
CUST_00507,62,Lucknow,593243,Maruti Suzuki,Ertiga,0,107658,Indira Nagar,0.54,0.85,0.52,WhatsApp,2024-10-28 05:00:18.687241
CUST_00508,58,Chennai,859373,Hyundai,Elantra,12,185725,Tambaram,0.57,0.44,0.56,Phone,2023-09-17 05:00:18.687241
CUST_00509,30,Bangalore,1006445,Mahindra,KUV100,3,60159,Jayanagar,0.34,0.79,0.66,WhatsApp,2023-01-01 05:00:18.687241
CUST_00510,34,Lucknow,1369666,Tata,Safari,4,123369,Gomti Nagar,0.4,0.47,0.73,WhatsApp,2025-03-23 05:00:18.687241
CUST_00511,44,Hyderabad,970519,Honda,CR-V,6,54177,Banjara Hills,0.83,0.58,0.66,SMS,2022-10-06 05:00:18.687241
CUST_00512,37,Lucknow,2056908,MG,ZS EV,3,38781,Hazratganj,0.49,0.54,0.62,App,2024-12-30 05:00:18.687241
CUST_00513,58,Kolkata,930897,Kia,Carens,3,104079,New Town,0.54,0.72,0.33,Email,2024-07-20 05:00:18.687241
CUST_00514,38,Lucknow,1248012,Mahindra,Scorpio,7,31764,Indira Nagar,0.95,0.39,0.8,Email,2024-08-16 05:00:18.687241
CUST_00515,45,Delhi,493162,Hyundai,i20,3,182792,Connaught Place,0.95,0.9,0.53,Email,2025-06-03 05:00:18.687241
CUST_00516,34,Delhi,532566,Tata,Safari,0,106999,Karol Bagh,0.45,0.63,0.6,SMS,2024-01-19 05:00:18.687241
CUST_00517,42,Lucknow,1458878,Hyundai,Grand i10,9,193939,Hazratganj,0.67,0.4,0.66,Phone,2023-11-28 05:00:18.687241
CUST_00518,32,Lucknow,1829594,Toyota,Glanza,10,22184,Aliganj,0.35,0.73,0.56,Email,2024-11-23 05:00:18.687241
CUST_00519,23,Kolkata,307125,Tata,Punch,11,46110,Park Street,0.93,0.59,0.71,App,2025-01-02 05:00:18.687241
CUST_00520,40,Jaipur,1618839,MG,Hector,0,84852,Mansarovar,0.95,0.44,0.56,WhatsApp,2023-04-18 05:00:18.687241
CUST_00521,58,Mumbai,662334,Hyundai,Verna,5,183900,Thane,0.51,1.0,0.52,App,2023-12-15 05:00:18.687241
CUST_00522,50,Hyderabad,788447,Maruti Suzuki,Dzire,4,79135,Kukatpally,0.41,0.92,0.54,SMS,2025-01-03 05:00:18.687241
CUST_00523,35,Jaipur,1553463,Volkswagen,Vento,9,60042,C-Scheme,0.6,0.45,0.72,App,2023-08-27 05:00:18.687241
CUST_00524,45,Bangalore,327082,Hyundai,Creta,9,161912,Whitefield,0.78,0.36,0.43,SMS,2023-10-08 05:00:18.687241
CUST_00525,55,Jaipur,1214027,Honda,Amaze,10,168070,C-Scheme,0.94,0.45,0.51,App,2024-11-01 05:00:18.687241
CUST_00526,30,Bangalore,1358321,Kia,Carnival,6,99520,Koramangala,0.61,0.95,0.56,Email,2024-08-24 05:00:18.687241
CUST_00527,43,Delhi,1304269,Tata,Nexon,12,180427,Lajpat Nagar,0.73,0.68,0.73,App,2024-03-16 05:00:18.687241
CUST_00528,31,Chennai,931350,Kia,Seltos,11,144938,T. Nagar,0.39,0.88,0.68,WhatsApp,2023-05-28 05:00:18.687241
CUST_00529,37,Kolkata,1669091,Volkswagen,Vento,2,70661,New Town,0.46,0.53,0.56,Phone,2023-12-27 05:00:18.687241
CUST_00530,44,Chennai,1051754,Tata,Nexon,2,135155,Anna Nagar,0.91,0.59,0.79,Email,2022-12-07 05:00:18.687241
CUST_00531,47,Kolkata,300000,Maruti Suzuki,Dzire,11,119712,New Town,0.8,0.52,0.57,App,2025-04-14 05:00:18.687241
CUST_00532,51,Ahmedabad,300000,Maruti Suzuki,Baleno,8,160999,Maninagar,0.58,0.79,0.46,App,2023-04-30 05:00:18.687241
CUST_00533,33,Mumbai,752132,Tata,Safari,6,99837,Bandra East,0.84,0.43,0.65,SMS,2023-02-17 05:00:18.687241
CUST_00534,22,Mumbai,832165,Mahindra,Scorpio,7,189371,Malad,0.62,0.78,0.79,Phone,2024-06-28 05:00:18.687241
CUST_00535,32,Jaipur,1338601,Honda,Jazz,5,138197,C-Scheme,0.32,0.56,0.73,SMS,2022-12-13 05:00:18.687241
CUST_00536,37,Pune,1390816,Hyundai,i20,1,137807,Aundh,0.74,0.27,0.53,WhatsApp,2022-08-19 05:00:18.687241
CUST_00537,38,Bangalore,686803,Hyundai,Grand i10,0,64796,Electronic City,0.94,0.65,0.68,SMS,2024-08-03 05:00:18.688243
CUST_00538,49,Bangalore,651873,Tata,Altroz,4,136983,Koramangala,0.5,0.34,0.56,SMS,2024-05-12 05:00:18.688243
CUST_00539,22,Hyderabad,514376,Tata,Safari,7,162475,Banjara Hills,0.87,0.69,0.7,WhatsApp,2024-03-01 05:00:18.688243
CUST_00540,56,Ahmedabad,1055066,Honda,Jazz,1,177605,Maninagar,0.72,0.4,0.37,App,2023-12-10 05:00:18.688243
CUST_00541,33,Jaipur,1060296,Hyundai,Creta,2,34434,C-Scheme,0.76,0.23,0.69,Phone,2023-10-29 05:00:18.688243
CUST_00542,34,Delhi,2030699,Toyota,Glanza,2,62293,Connaught Place,0.77,0.69,0.6,App,2024-07-03 05:00:18.688243
CUST_00543,42,Lucknow,1372016,Hyundai,i20,12,98458,Aliganj,0.53,0.92,0.79,Phone,2023-02-07 05:00:18.688243
CUST_00544,50,Delhi,871636,Honda,Amaze,1,91937,Karol Bagh,0.53,0.53,0.55,SMS,2024-04-29 05:00:18.688243
CUST_00545,34,Delhi,1121460,Mahindra,XUV700,7,178538,Rohini,0.95,0.99,0.68,Email,2023-02-08 05:00:18.688243
CUST_00546,37,Pune,1185111,Mahindra,XUV300,9,112760,Kothrud,0.95,0.69,0.68,WhatsApp,2022-08-02 05:00:18.688243
CUST_00547,46,Ahmedabad,815583,Tata,Punch,3,96149,Maninagar,0.99,0.2,0.52,Phone,2022-11-22 05:00:18.688243
CUST_00548,46,Delhi,775785,Maruti Suzuki,Ertiga,9,128693,Janakpuri,0.59,0.47,0.49,App,2024-04-23 05:00:18.688243
CUST_00549,38,Chennai,400719,Tata,Tiago,1,100680,Velachery,0.51,0.64,0.5,Phone,2024-11-10 05:00:18.688243
CUST_00550,48,Pune,903946,Mahindra,XUV300,0,66040,Wakad,0.44,0.87,0.51,WhatsApp,2022-11-03 05:00:18.688243
CUST_00551,49,Bangalore,300000,Maruti Suzuki,Vitara Brezza,7,160762,Electronic City,0.93,0.57,0.54,WhatsApp,2025-03-09 05:00:18.688243
CUST_00552,63,Hyderabad,758123,Hyundai,Elantra,5,165536,Madhapur,0.68,0.37,0.55,Email,2023-07-08 05:00:18.688243
CUST_00553,51,Bangalore,488028,Maruti Suzuki,Alto,6,184236,Jayanagar,0.67,0.33,0.32,App,2023-04-26 05:00:18.688243
CUST_00554,45,Delhi,483975,Hyundai,Tucson,5,28291,Karol Bagh,0.49,0.27,0.36,SMS,2023-06-01 05:00:18.688243
CUST_00555,30,Hyderabad,1965612,MG,Astor,2,49420,Gachibowli,0.56,0.23,0.64,SMS,2024-12-24 05:00:18.688243
CUST_00556,35,Mumbai,1286973,Mahindra,Scorpio,3,109159,Powai,0.95,0.79,0.63,App,2023-10-05 05:00:18.688243
CUST_00557,48,Bangalore,948704,Mahindra,KUV100,2,73788,Koramangala,0.81,0.57,0.53,App,2024-11-06 05:00:18.688243
CUST_00558,39,Mumbai,1345984,Mahindra,XUV700,5,142388,Malad,0.92,0.28,0.5,Email,2025-05-16 05:00:18.688243
CUST_00559,66,Hyderabad,782714,Tata,Harrier,3,95121,Gachibowli,0.49,0.46,0.47,WhatsApp,2024-11-03 05:00:18.688243
CUST_00560,40,Bangalore,1620261,Toyota,Innova,9,166702,Jayanagar,0.66,0.37,0.58,Email,2023-09-18 05:00:18.688243
CUST_00561,51,Hyderabad,1156109,Tata,Harrier,1,101625,Madhapur,0.73,0.47,0.38,WhatsApp,2025-03-20 05:00:18.688243
CUST_00562,45,Ahmedabad,457098,Maruti Suzuki,Wagon R,0,42575,Satellite,0.6,0.34,0.34,App,2022-12-31 05:00:18.688243
CUST_00563,57,Hyderabad,456096,Maruti Suzuki,Vitara Brezza,12,195864,Secunderabad,0.87,0.26,0.48,WhatsApp,2024-10-05 05:00:18.688243
CUST_00564,41,Ahmedabad,898289,Honda,WR-V,10,188930,Satellite,0.8,0.57,0.53,SMS,2024-03-30 05:00:18.688243
CUST_00565,37,Lucknow,1331504,Kia,Carnival,2,194373,Aliganj,0.53,0.89,0.54,Email,2022-12-16 05:00:18.688243
CUST_00566,41,Delhi,1368768,Hyundai,Verna,7,140911,Dwarka,0.89,0.43,0.65,Email,2024-10-14 05:00:18.688243
CUST_00567,57,Kolkata,936060,Kia,Seltos,12,99198,Salt Lake,0.67,0.52,0.45,WhatsApp,2024-02-29 05:00:18.688243
CUST_00568,35,Jaipur,1585634,Volkswagen,Taigun,1,109316,C-Scheme,0.45,0.76,0.69,WhatsApp,2023-01-22 05:00:18.688243
CUST_00569,52,Pune,431717,Hyundai,Creta,2,193699,Baner,0.77,0.79,0.47,App,2022-10-09 05:00:18.689246
CUST_00570,45,Lucknow,1010351,Kia,Seltos,7,66182,Indira Nagar,0.52,0.52,0.33,App,2024-11-21 05:00:18.689246
CUST_00571,34,Lucknow,1750282,Skoda,Kushaq,10,193058,Indira Nagar,0.34,0.37,0.71,SMS,2025-07-01 05:00:18.689246
CUST_00572,36,Bangalore,1250230,Mahindra,Bolero,6,181368,Electronic City,0.7,0.36,0.73,Email,2023-10-27 05:00:18.689246
CUST_00573,35,Hyderabad,1206231,Kia,Seltos,9,22128,Kukatpally,0.73,0.61,0.67,SMS,2023-11-07 05:00:18.689246
CUST_00574,24,Jaipur,311989,Maruti Suzuki,Vitara Brezza,8,114173,Malviya Nagar,0.38,0.43,0.72,Phone,2024-03-07 05:00:18.689246
CUST_00575,57,Lucknow,545911,Hyundai,Verna,11,120346,Indira Nagar,0.58,0.55,0.43,SMS,2024-07-11 05:00:18.689246
CUST_00576,26,Chennai,300000,Tata,Tiago,5,129375,Tambaram,0.41,1.0,0.84,SMS,2024-09-29 05:00:18.689246
CUST_00577,30,Mumbai,670764,Hyundai,Grand i10,10,134487,Bandra East,0.98,0.31,0.5,SMS,2023-03-03 05:00:18.689246
CUST_00578,57,Lucknow,1102945,Mahindra,Scorpio,7,153540,Indira Nagar,0.6,0.86,0.56,WhatsApp,2023-07-05 05:00:18.689246
CUST_00579,29,Kolkata,1050487,Hyundai,Venue,7,82062,Rajarhat,0.8,0.42,0.77,App,2023-06-11 05:00:18.689246
CUST_00580,49,Mumbai,702550,Tata,Tigor,5,49665,Goregaon,0.71,0.97,0.31,Phone,2024-09-14 05:00:18.689246
CUST_00581,22,Jaipur,1058188,Honda,CR-V,1,157194,Vaishali Nagar,0.92,0.27,0.92,WhatsApp,2025-01-23 05:00:18.689246
CUST_00582,22,Jaipur,300000,Hyundai,i20,5,160255,Vaishali Nagar,0.84,0.58,0.91,App,2022-11-14 05:00:18.689246
CUST_00583,50,Pune,1531925,Skoda,Superb,4,63911,Wakad,0.32,0.94,0.47,Email,2024-01-15 05:00:18.689246
CUST_00584,54,Ahmedabad,969172,Mahindra,XUV700,10,96481,Vastrapur,0.87,0.7,0.32,Email,2022-10-13 05:00:18.689246
CUST_00585,45,Jaipur,1056024,Kia,Carens,2,181427,Malviya Nagar,0.5,0.89,0.32,Phone,2024-11-15 05:00:18.689246
CUST_00586,47,Lucknow,884357,Honda,WR-V,12,65979,Hazratganj,0.48,0.76,0.48,WhatsApp,2024-06-26 05:00:18.689246
CUST_00587,39,Mumbai,1174962,Hyundai,Creta,9,60409,Thane,0.89,0.8,0.74,WhatsApp,2023-05-09 05:00:18.689246
CUST_00588,28,Ahmedabad,543864,Maruti Suzuki,Dzire,11,110459,Vastrapur,0.34,0.41,0.77,Phone,2025-03-16 05:00:18.689246
CUST_00589,22,Kolkata,580332,Tata,Safari,11,159597,New Town,0.46,0.75,0.75,WhatsApp,2022-11-03 05:00:18.689246
CUST_00590,26,Jaipur,379282,Maruti Suzuki,Alto,12,137655,Mansarovar,0.57,0.45,0.78,App,2025-04-08 05:00:18.689246
CUST_00591,40,Jaipur,1756800,Volkswagen,Tiguan,5,90864,Vaishali Nagar,0.49,0.28,0.53,App,2023-04-22 05:00:18.689246
CUST_00592,49,Chennai,328849,Maruti Suzuki,Dzire,5,197659,Tambaram,0.78,0.34,0.44,App,2025-06-10 05:00:18.689246
CUST_00593,26,Delhi,788154,Tata,Nexon,8,47238,Connaught Place,0.78,0.48,0.9,Email,2024-02-02 05:00:18.689246
CUST_00594,26,Mumbai,555073,Maruti Suzuki,Swift,9,192125,Goregaon,0.93,0.37,0.76,App,2024-10-25 05:00:18.689246
CUST_00595,44,Delhi,812662,Mahindra,Scorpio,6,192069,Connaught Place,0.83,0.72,0.71,SMS,2024-11-16 05:00:18.689246
CUST_00596,39,Hyderabad,666389,Tata,Tigor,1,187452,Secunderabad,0.62,1.0,0.71,WhatsApp,2023-09-08 05:00:18.689246
CUST_00597,30,Delhi,1327912,Hyundai,Grand i10,6,107203,Karol Bagh,1.0,0.41,0.58,Email,2024-07-02 05:00:18.689246
CUST_00598,22,Ahmedabad,688094,Hyundai,Grand i10,2,189209,Vastrapur,0.64,0.32,0.83,WhatsApp,2024-04-10 05:00:18.689246
CUST_00599,37,Delhi,1420995,Kia,Seltos,0,39115,Dwarka,0.35,0.78,0.68,WhatsApp,2025-05-24 05:00:18.689246
CUST_00600,40,Bangalore,1745656,Toyota,Glanza,4,59742,Koramangala,0.79,0.92,0.77,App,2025-06-24 05:00:18.689246
CUST_00601,39,Ahmedabad,1028237,Honda,Jazz,11,38376,Maninagar,0.68,0.2,0.65,WhatsApp,2024-10-26 05:00:18.689246
CUST_00602,39,Pune,1417319,Kia,Carnival,0,185746,Kothrud,1.0,0.72,0.67,Email,2023-08-05 05:00:18.689246
CUST_00603,38,Ahmedabad,1216236,Tata,Harrier,8,30310,Prahlad Nagar,0.98,0.73,0.52,Email,2023-04-25 05:00:18.689246
CUST_00604,29,Pune,467419,Maruti Suzuki,Vitara Brezza,7,69666,Wakad,0.4,0.35,0.97,App,2024-02-29 05:00:18.689246
CUST_00605,22,Delhi,949915,Kia,Carnival,8,137783,Rohini,0.98,0.21,0.85,Email,2025-03-09 05:00:18.690242
CUST_00606,23,Mumbai,461418,Maruti Suzuki,Baleno,12,191402,Powai,0.77,0.57,0.8,App,2024-08-30 05:00:18.690242
CUST_00607,29,Chennai,778984,Maruti Suzuki,Vitara Brezza,2,148160,T. Nagar,0.76,0.58,0.92,App,2025-03-30 05:00:18.690242
CUST_00608,34,Bangalore,1699096,Honda,Civic,0,100566,Koramangala,0.87,0.28,0.57,App,2024-07-17 05:00:18.690242
CUST_00609,29,Delhi,655798,Maruti Suzuki,Wagon R,9,181383,Connaught Place,0.45,0.84,0.95,WhatsApp,2023-08-11 05:00:18.690242
CUST_00610,27,Kolkata,1029029,Hyundai,Elantra,9,163100,Howrah,0.4,0.87,0.94,SMS,2025-03-30 05:00:18.690242
CUST_00611,23,Pune,661964,Maruti Suzuki,Alto,2,128830,Hinjewadi,0.42,0.5,0.88,SMS,2023-01-15 05:00:18.690242
CUST_00612,45,Lucknow,924139,Tata,Nexon,12,185726,Gomti Nagar,0.73,0.82,0.37,Phone,2022-10-08 05:00:18.690242
CUST_00613,35,Mumbai,1148071,Hyundai,Elantra,10,175642,Bandra East,0.92,0.53,0.52,WhatsApp,2024-10-15 05:00:18.690242
CUST_00614,38,Hyderabad,1141199,Honda,Jazz,3,65756,Madhapur,0.73,0.23,0.56,SMS,2022-09-12 05:00:18.690242
CUST_00615,49,Delhi,1463156,Kia,Carens,6,21198,Janakpuri,0.69,0.35,0.48,App,2024-12-18 05:00:18.690242
CUST_00616,31,Jaipur,652078,Tata,Tiago,10,192838,C-Scheme,0.45,0.24,0.69,Phone,2024-08-30 05:00:18.690242
CUST_00617,36,Ahmedabad,2231883,Honda,Amaze,10,31302,Maninagar,0.34,0.49,0.71,SMS,2023-01-23 05:00:18.690242
CUST_00618,28,Lucknow,927823,Hyundai,i20,11,33751,Indira Nagar,0.95,0.34,0.78,Phone,2022-10-12 05:00:18.690242
CUST_00619,58,Delhi,633923,Hyundai,Grand i10,9,171981,Lajpat Nagar,0.53,0.36,0.45,Email,2024-03-17 05:00:18.690242
CUST_00620,44,Pune,1851358,Toyota,Fortuner,11,128159,Aundh,0.91,0.5,0.73,SMS,2025-02-01 05:00:18.690242
CUST_00621,33,Ahmedabad,1118567,Honda,Amaze,3,179759,Satellite,0.62,0.51,0.64,SMS,2022-12-07 05:00:18.690242
CUST_00622,31,Pune,794097,Maruti Suzuki,Alto,2,28413,Kothrud,0.78,0.25,0.72,SMS,2024-11-16 05:00:18.690242
CUST_00623,30,Ahmedabad,710423,Maruti Suzuki,Ertiga,5,77633,Maninagar,0.92,0.68,0.76,App,2024-07-18 05:00:18.690242
CUST_00624,38,Jaipur,892010,Hyundai,Grand i10,8,148244,C-Scheme,0.9,0.37,0.67,WhatsApp,2022-11-27 05:00:18.690242
CUST_00625,40,Kolkata,577641,Maruti Suzuki,Alto,6,171903,Park Street,0.46,0.94,0.58,SMS,2025-06-21 05:00:18.690242
CUST_00626,41,Mumbai,1533411,Volkswagen,Polo,6,159230,Andheri West,0.58,0.85,0.63,Phone,2022-12-18 05:00:18.690242
CUST_00627,22,Delhi,674811,Maruti Suzuki,Vitara Brezza,11,126592,Rohini,0.96,0.31,0.85,Email,2024-02-28 05:00:18.690242
CUST_00628,52,Delhi,437107,Tata,Tigor,4,62415,Connaught Place,0.79,0.89,0.49,App,2025-05-13 05:00:18.690242
CUST_00629,58,Ahmedabad,925705,Honda,Amaze,12,117103,Vastrapur,0.74,0.76,0.59,Phone,2025-02-07 05:00:18.690242
CUST_00630,29,Pune,588846,Maruti Suzuki,Alto,6,90723,Baner,0.79,0.69,0.82,App,2024-05-03 05:00:18.690242
CUST_00631,44,Delhi,1230402,Kia,Seltos,8,196856,Rohini,0.55,0.24,0.74,WhatsApp,2023-06-14 05:00:18.690242
CUST_00632,44,Mumbai,831730,Kia,Sonet,10,166483,Thane,0.79,0.65,0.64,SMS,2024-09-21 05:00:18.690242
CUST_00633,40,Chennai,634514,Maruti Suzuki,Vitara Brezza,7,172074,Tambaram,0.91,0.76,0.79,SMS,2023-09-14 05:00:18.690242
CUST_00634,36,Hyderabad,838436,Honda,WR-V,0,36611,Madhapur,0.56,0.56,0.61,App,2024-10-23 05:00:18.690242
CUST_00635,29,Jaipur,847218,Honda,CR-V,5,196503,Vaishali Nagar,0.96,0.85,0.84,Phone,2024-06-11 05:00:18.690242
CUST_00636,51,Ahmedabad,982741,Hyundai,Grand i10,2,95595,Satellite,0.97,0.26,0.57,SMS,2023-12-14 05:00:18.690242
CUST_00637,24,Bangalore,536718,Maruti Suzuki,Ertiga,3,156495,Electronic City,0.97,0.22,0.73,WhatsApp,2024-10-04 05:00:18.690242
CUST_00638,52,Kolkata,842515,Hyundai,Verna,3,36501,New Town,0.32,0.84,0.44,App,2023-08-14 05:00:18.690242
CUST_00639,65,Pune,917995,Honda,CR-V,10,158979,Kothrud,0.89,0.56,0.42,Email,2024-10-04 05:00:18.690242
CUST_00640,40,Hyderabad,1076353,Kia,Sonet,7,117491,Gachibowli,0.98,0.82,0.77,Phone,2024-09-01 05:00:18.690242
CUST_00641,39,Ahmedabad,1139012,Mahindra,Scorpio,11,160330,Vastrapur,0.5,0.98,0.61,SMS,2024-08-05 05:00:18.690242
CUST_00642,46,Mumbai,1087010,Mahindra,Scorpio,7,88264,Thane,0.56,0.36,0.37,Phone,2023-09-21 05:00:18.690242
